"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","model","approach"
"Stat1","Stat1","59/152","181/567",0.0219839626022008,0.175871700817606,0.161987092858322,"1600014C10Rik/4933430I17Rik/Alg9/Arhgap30/Atp8a1/Bbs12/Bst2/Cacnb3/Casp3/Cdipt/Cndp2/Cox5b/Dhx57/Eif3k/Elmo2/Enc1/Esco1/Evi2a/Eya3/Gnas/H2-T23/Hyou1/Ifi35/Ifih1/Igtp/Il18rap/Immt/Irf1/Irf8/Irs2/Kcnk10/Lrp11/Mgst3/Mrps18c/Nedd9/Npc1/Nup133/Oasl1/Oasl2/Pcna/Pde6d/Pigf/Pml/Polg/Rwdd1/Seh1l/Slc1a4/Slc37a1/Snupn/Snx1/Spag1/Stat2/Tap1/Tnfaip8l2/Tnfsf9/Trmu/Ttc27/Usp18/Zbp1",59,"Ind","linear model"
"Stat4","Stat4","103/152","364/567",0.165359694962011,0.661438779848044,0.609219928807409,"1600014C10Rik/2310004I24Rik/4933430I17Rik/Aco2/Adam9/Adora2b/Agpat3/Agpat4/Alg9/Amica1/Apobec1/Arhgap30/Atn1/Bbs12/Bcl3/Brwd1/Ccdc28b/Cd226/Cd44/Cd70/Cdipt/Cndp2/Cobll1/Ddr1/Dock11/Dyrk2/Eif3k/Eif4enif1/Elk3/Elmo2/Ets1/Eya3/Fgf2/Fgl2/Fut7/Gimap1/Gnas/Hexb/Hopx/Ifi35/Ifih1/Igtp/Il17ra/Il18rap/Il21/Immt/Irf1/Irf8/Irs2/Itga6/Itih5/Kcnk10/Klhdc5/Klrk1/Lonrf3/Lrp11/Mdfic/Ms4a6b/Mtap6/Nedd9/Nrn1/Nrp1/Pcna/Pdcd4/Pik3cg/Pkp3/Pla1a/Plekhm1/Pml/Polg/Prm1/Ralb/Rbm5/Rgs10/Rin3/Scly/Seh1l/Selp/Sema4b/Serpina3f/Serpina3g/Slc16a6/Slc17a6/Slc37a1/Snx25/Soat1/Sorl1/Spag1/St6gal1/Stat2/Sulf2/Tal2/Tap1/Tapbpl/Tcf7/Tgtp/Tnfrsf10b/Trp53i11/Ube2l6/Ugcg/Wdr78/Zbp1/Zc3h12d",103,"Ind","linear model"
"Tbet_neg","Tbet_neg","10/152","42/567",0.73287547471875,0.999665435760088,0.920744480305344,"Hsd17b11/Il21/Irs2/Nrn1/Pde6d/Ralb/Serf1/St6gal1/Tcf7/Trat1",10,"Ind","linear model"
"Tbet_pos","Tbet_pos","13/152","56/567",0.785450314803307,0.999665435760088,0.920744480305344,"Amica1/Dyrk2/Hopx/Il18rap/Irf8/Klrk1/Mx1/Nedd9/Serpina3f/Spp1/Sulf2/Ugcg/Usp18",13,"Ind","linear model"
"Tbet_large","Tbet_large","50/152","201/567",0.80719988325727,0.999665435760088,0.920744480305344,"Arhgap30/Bcl3/Brwd1/Cap1/Casp3/Cbx7/Cd226/E4f1/Eed/Elmo2/Esco1/Ets1/Fgl2/Gimap1/Gnb2l1/Hexb/Hopx/Igtp/Il10rb/Il17ra/Il21/Irf1/Irf8/Irs2/Klrk1/Nedd9/Nr1d2/Nrn1/Oasl2/Otx1/Pcmtd1/Pdcd4/Pik3cg/Polg/Prm1/Ralb/Rap1b/Rbm5/Rwdd1/Slc17a6/Snx1/Sorl1/Spag1/St6gal1/Sulf2/Tcf7/Trat1/Ttc27/Ugcg/Zc3h12d",50,"Ind","linear model"
"Stat6","Stat6","73/152","292/567",0.863503737568138,0.999665435760088,0.920744480305344,"2310004I24Rik/Adam9/Adora2b/Agpat3/Agpat4/Amica1/Arcn1/Arhgap30/Atn1/Bbs12/Bcl3/Brwd1/Cap1/Cbx7/Ccnh/Cndp2/Cobll1/Ddr1/Dhx57/E4f1/Eif3k/Elmo2/Ets1/Evi2a/Gimap1/Hmox1/Hyou1/Ifi35/Igtp/Il17ra/Il18rap/Il21/Immt/Irf1/Irf8/Irs2/Itga6/Lonrf3/Ltb/Mdfic/Mrps18c/Ms4a6b/Mtap6/Nedd9/Nr1d2/Pcna/Pdcd4/Pik3cg/Pla1a/Pml/Pus1/Rad51l3/Ralb/Rgs10/Rwdd1/Scly/Seh1l/Selp/Sema4b/Slc17a6/Snx1/Soat1/Sorl1/St6gal1/Stat2/Tcf7/Tgtp/Tnfrsf10b/Trp53i11/Ttc27/Ugcg/Wdr78/Zbp1",73,"Ind","linear model"
"Gata_Th1","Gata_Th1","6/152","32/567",0.900963992662229,0.999665435760088,0.920744480305344,"Hopx/Igtp/Il18rap/Klrk1/Ms4a6b/Usp18",6,"Ind","linear model"
"Gata_Th2","Gata_Th2","1/152","25/567",0.999665435760088,0.999665435760088,0.920744480305344,"Slc17a6",1,"Ind","linear model"
"Stat1","Stat1","7/21","28/64",0.926411077178681,0.999916327737635,0.999916327737635,"Ifih1/Oasl2/Ifi35/Tap1/Hsh2d/Il18rap/Adar",7,"Ind","hclust"
"Gata_Th1","Gata_Th1","1/21","10/64",0.987342086946996,0.999916327737635,0.999916327737635,"Il18rap",1,"Ind","hclust"
